MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
316023341,2024-09-29T00:00:55,41.67447,-87.43743,0.0,350.3,345.0,WHITEFISH BAY,IMO9639880,CFN6287,70.0,5.0,225.0,25.0,8.1,70.0,A
218426000,2024-09-29T00:00:29,36.91042,-76.32736,0.0,359.0,352.0,HONG KONG EXPRESS,IMO9501356,DJAZ2,71.0,5.0,366.0,48.0,10.4,71.0,A
370030000,2024-09-29T00:00:07,30.01489,-90.77796,0.0,303.2,237.0,AMIS LEADER,IMO9520819,HOSJ,70.0,0.0,189.0,32.0,7.1,70.0,A
311003600,2024-09-29T00:00:09,48.21743,-123.73046,12.1,90.5,90.0,CSCC SHANGHAI,IMO9361823,C6XA5,70.0,0.0,176.0,32.0,8.4,70.0,A
440022000,2024-09-29T00:00:43,49.18813,-122.91283,0.0,214.0,24.0,SM QINGDAO,IMO9395939,D7CL,70.0,5.0,259.0,32.0,11.3,73.0,A
255805860,2024-09-29T00:01:13,30.12647,-90.91772,0.0,187.7,330.0,RUBINA,IMO9725512,CQZG,70.0,1.0,180.0,32.0,11.1,70.0,A
366698000,2024-09-29T00:01:10,32.80108,-79.93001,0.0,267.6,151.0,CAPE DECISION,IMO7310911,WMGD,70.0,5.0,207.0,32.0,6.8,70.0,A
311054300,2024-09-29T00:00:43,33.70098,-76.60095,11.9,224.9,223.0,GLOVIS CARAVEL,IMO9441594,C6ZE7,70.0,0.0,200.0,32.0,9.5,70.0,A
431846000,2024-09-29T00:01:44,30.65732,-88.03242,0.0,187.7,182.0,NSU RESPONSIBILITY,IMO9738856,7KNV,70.0,5.0,292.0,45.0,9.4,70.0,A
367585910,2024-09-29T00:00:55,29.13672,-90.2195,0.0,78.3,171.0,HOS CAROLINA,IMO9647576,WDG9250,70.0,5.0,97.0,20.0,4.2,70.0,A
367103140,2024-09-29T00:01:23,29.11567,-91.87104,0.5,215.0,109.0,MARC C,IMO1000000000,WDH8341,70.0,5.0,38.0,8.0,0.0,70.0,A
