Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts
2024-10,9230.0,37098.0,13544.0,30329.0,90201.0,43873.0,46328.0,26.14492877245509,-79.93771224550898,17.0,6.0,3.0,,7.0,,1.0,221.0,4.0,375.0,37.082634317448,1.018756112702,0.33730726086,,12.740293658718,,0.00440924524,621.5081169985108,0.549391956904,418.0137329933408,634.0
2024-10,49971.0,99013.0,7760.0,152879.0,309623.0,160639.0,148984.0,29.602093408239703,-94.66715344569288,4.0,,1.0,,,,,24.0,,21.0,38.8247491579982,,0.000220462262,,,,,632.8770251564578,,23.1282329356698,50.0
2024-10,58034.5,47547.0,3040.25,107395.0,273354.55,110435.25,105581.5,47.449354639175255,-122.42877860824744,5.0,,,,,,3.0,108.0,2.0,23.0,0.1446452900982,,,,,,0.290459030185,19.1857063043238,0.0097664782066,5.60745763397,141.0
2024-10,29749.5,66648.5,15681.5,81497.5,193577.0,97179.0,96398.0,37.90095694063927,-122.20986401826484,8.0,,,,,,,60.0,29.0,11.0,15.731746091796,,,,,,,689.480843202315,469.66839371956,77.5996738447844,108.0
2024-10,235.521,87.407,1.15,380.193,704.271,381.34299999999996,322.928,40.6909464495114,-74.15705749185668,9.0,16.0,1.0,6.0,7.0,4.0,1.0,110.0,8.0,460.0,51.562375223346,4.6958461806,0.007936641432,0.02094391489,26.811297530868003,2892.46487744,0.000661386786,1140.032954183855,0.426263783577,1283.5448698393393,622.0
2024-11,56184.0,135299.0,14475.0,163403.0,369361.0,177878.0,191483.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,1.0,,1.0,26.0,,15.0,54.795233833314,0.0171960564359999,,,0.033951188348,,0.001763698096,12.644282343617,,6.173604722786,47.0
2024-11,22495.0,66618.5,12027.75,80580.0,181721.25,92607.75,89113.5,37.90095694063927,-122.20986401826484,7.0,,,,,,,46.0,38.0,18.0,28.298976874844,,,,,,,2012.783855324508,254.026980002714,273.197716919448,109.0
2024-11,240.447,123.53,1.483,353.206,718.666,354.689,363.977,40.6909464495114,-74.15705749185668,6.0,25.0,,,10.0,2.0,4.0,118.0,5.0,485.0,27.847470162268,3.9722449442636,,,114.1291022081958,600.212035691192,0.019180216794,1375.5356367144714,6.865635763204001,1401.3190730412168,655.0
2024-11,618738.5,243200.0,15544.85,890987.7,1768469.05,906532.55,861938.5,33.804338012958965,-118.37905453563714,5.0,9.0,,1.0,2.0,,3.0,61.0,14.0,105.0,25.222205546372003,0.8856630451326,,0.012786811196,2.000915489912,,0.00661386786,1689.555755440352,226.644464751004,2425.976960496957,200.0
2024-11,59964.75,63964.0,7865.0,108434.0,290210.27,116299.0,123928.75,47.449354639175255,-122.42877860824744,1.0,2.0,,,1.0,,1.0,90.0,2.0,14.0,0.001322773572,2.048755800766,,,0.141757234466,,0.000440924524,71.7952772721698,0.01322773572,2.648964309061,111.0
2024-11,13609.0,41194.0,17569.0,31192.0,103564.0,48761.0,54803.0,26.14492877245509,-79.93771224550898,21.0,15.0,1.0,,11.0,,2.0,172.0,5.0,367.0,39.4624582970594,8.8566745437784,0.626994673128,,2.934022013827,,0.0090389527419999,734.7551496964446,7.946231540397,365.259891521242,594.0
2024-12,36494.0,135446.0,19082.0,149396.0,340418.0,168478.0,171940.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,1.0,,,17.0,,31.0,4.104345931654,0.0071429772887999,,,0.00110231131,,,6.7264579372034,,61.6250885713954,53.0
2024-12,719025.5,209138.75,13622.0,932564.5,1874349.75,946186.5,928164.25,33.804338012958965,-118.37905453563714,3.0,7.0,,,3.0,2.0,5.0,31.0,7.0,157.0,12.873232402704,16.437886716982,,,15.199550191328,54.0793928686,0.019400679056,898.238873943866,48.105306492924,604.207032340894,215.0
2024-12,225.928,112.485,1.409,348.536,688.358,349.945,338.413,40.6909464495114,-74.15705749185668,6.0,14.0,1.0,1.0,10.0,2.0,4.0,60.0,2.0,636.0,15.094389692354,5.3579604920646,2.20462262,66.1386786,343.188532623374,1560.87281496,0.004629707502,659.511974923952,0.0343921128719999,2572.7434943876683,736.0
2024-12,27500.75,59535.25,10740.75,84869.5,182646.25,95610.25,87036.0,37.90095694063927,-122.20986401826484,8.0,,,,,,1.0,37.0,42.0,23.0,201.283588441834,,,,,,0.03968320716,305.359192624532,156.236534447374,458.9638926806024,111.0
2024-12,54572.74999999994,65396.0,8174.0,118356.25,304747.68999999994,126530.25,119968.74999999994,47.449354639175255,-122.42877860824744,4.0,1.0,,,2.0,,4.0,80.0,1.0,11.0,0.0744501058774,0.06393405598,,,0.077382253962,,0.0090389527419999,1275.3613547663517,0.0096782933018,2.8423758515136,103.0
2024-12,10665.0,35314.0,14226.0,31361.0,91566.0,45587.0,45979.0,26.14492877245509,-79.93771224550898,19.0,8.0,,,4.0,,5.0,89.0,1.0,292.0,14.5316818148252,6.62378866179,,,6.107003073435799,,0.466718608654,142.4405131546166,0.0330693393,377.2125617027388,418.0
