,Date,Empty Exports,Loaded Exports,Empty Imports,Loaded Imports,Total TEUs,Total Imports,Total Exports,latitude,longitude,Count of Event_Cocaine,Count of Event_Ecstasy,Count of Event_Fentanyl,Count of Event_Heroin,Count of Event_Ketamine,Count of Event_Khat (Catha Edulis),Count of Event_Lsd,Count of Event_Marijuana,Count of Event_Methamphetamine,Count of Event_Other Drugs**,Sum Qty (lbs)_Cocaine,Sum Qty (lbs)_Ecstasy,Sum Qty (lbs)_Fentanyl,Sum Qty (lbs)_Heroin,Sum Qty (lbs)_Ketamine,Sum Qty (lbs)_Khat (Catha Edulis),Sum Qty (lbs)_Lsd,Sum Qty (lbs)_Marijuana,Sum Qty (lbs)_Methamphetamine,Sum Qty (lbs)_Other Drugs**,Sum_of_Counts,Ratio_Cocaine,Ratio_Ecstasy,Ratio_Fentanyl,Ratio_Heroin,Ratio_Ketamine,Ratio_Khat (Catha Edulis),Ratio_Lsd,Ratio_Marijuana,Ratio_Methamphetamine,Ratio_Other Drugs**,Hub Portuario
336,2023-06,9225.0,30707.0,12677.0,24316.0,76925.0,36993.0,39932.0,26.14492877245509,-79.93771224550898,54.0,10.0,,,16.0,,4.0,72.0,,1068.0,429.240024114,1.703732360736,,,11.718010149824,,0.0110231130999998,127.9123807822096,,953.0641347372645,1224.0,7.948889335444444,0.1703732360736,,,0.732375634364,,0.00275577827499995,1.7765608441973555,,0.8923821486303974,Miami/Fort Lauderdale
337,2023-06,46961.0,103726.0,18660.0,146636.0,315983.0,165296.0,150687.0,29.602093408239703,-94.66715344569288,2.0,4.0,2.0,,2.0,2.0,4.0,46.0,,26.0,0.004188782978,1.84306451032,0.093035074564,,13.448197982,2203.740770952,0.0014550509292,7.6322712330828,,40.7587543513932,88.0,0.002094391489,0.46076612758,0.046517537282,,6.724098991,1101.870385476,0.0003637627323,0.1659189398496261,,1.5676443981305077,Houston
338,2023-06,194154.0,101509.0,2168.0,326681.0,624512.0,328849.0,295663.0,40.6909464495114,-74.15705749185668,30.0,232.0,2.0,14.0,42.0,,32.0,160.0,8.0,1358.0,284.784772485644,25.257038583768,4.850169764,0.089507678372,116.772687238064,,0.409177958272,600.411774500564,25.070527510116,2736.8616869789,1878.0,9.492825749521467,0.10886654561968966,2.425084882,0.006393405598,2.7803020770967617,,0.012786811196,3.7525735906285247,3.1338159387645,2.0153620669947716,Newark/New York
339,2023-06,41204.5,45891.25,6954.0,91088.75,254457.75,98042.75,87095.75,47.449354639175255,-122.42877860824744,,,,,2.0,,,186.0,2.0,24.0,,,,,23.0162601528,,,488.1417644091356,0.000881849048,1.7504262678276,214.0,,,,,11.5081300764,,,2.624418088221159,0.000440924524,0.07293442782614999,Seattle/Tacoma
340,2023-06,23878.75,54137.75,11515.5,66295.25,155827.25,77810.75,78016.5,37.90095694063927,-122.20986401826484,8.0,,,,,,,52.0,24.0,20.0,37.735643537492,,,,,,,277.399286708644,320.199830253324,2395.086229270041,104.0,4.7169554421865,,,,,,,5.334601667473923,13.341659593888501,119.75431146350203,Oakland
341,2023-06,501737.75,202557.5,16184.55,709631.65,1430111.45,725816.2,704295.25,33.804338012958965,-118.37905453563714,4.0,24.0,2.0,,42.0,,26.0,92.0,52.0,486.0,0.029101018584,28.181250026936,0.12566348934,,96.98355367642,,0.339070958956,1715.8526704215217,707.09081753522,19391.898132289447,728.0,0.007275254646,1.1742187511223332,0.06283174467,,2.3091322303909525,,0.013041190729076921,18.650572504581756,13.59790033721577,39.901024963558534,Los Angeles/Long Beach
342,2023-07,49482.0,117652.0,10878.0,166151.0,344163.0,177029.0,167134.0,29.602093408239703,-94.66715344569288,2.0,2.0,,2.0,,,,30.0,,30.0,10.2735414092,14.5946017444,,17.857443222,,,,4.1425299954324,,4.8131761964364,66.0,5.1367707046,7.2973008722,,8.928721611,,,,0.13808433318108002,,0.16043920654788,Houston
343,2023-07,409164.25,200506.25,17575.95,635294.3,1262539.75,652870.25,609670.5,33.804338012958965,-118.37905453563714,12.0,18.0,,2.0,24.0,2.0,6.0,92.0,56.0,370.0,462.749847013476,0.736784879604,,0.0330693393,147.549659937788,492.3804159508,0.026014546916,1640.812210698938,3137.323052428396,5238.599401500846,582.0,38.562487251123,0.040932493311333334,,0.01653466965,6.147902497407833,246.1902079754,0.004335757819333334,17.83491533368411,56.02362593622136,14.158376760813098,Los Angeles/Long Beach
344,2023-07,251140.0,100195.0,2005.0,372139.0,725479.0,374144.0,351335.0,40.6909464495114,-74.15705749185668,16.0,136.0,2.0,12.0,24.0,2.0,80.0,144.0,14.0,916.0,2.358064354352,34.776158132404,0.063493131456,0.093916923612,227.655063760012,1322.773572,0.9826443941864,764.268366571706,4.216561223012,8328.334131440708,1346.0,0.147379022147,0.2557070450912059,0.031746565728,0.007826410301,9.485627656667168,661.386786,0.01228305492733,5.307419212303514,0.3011829445008572,9.092067829083742,Newark/New York
345,2023-07,31178.75,58058.75,14195.75,78122.0,181555.25,92317.75,89237.5,37.90095694063927,-122.20986401826484,2.0,4.0,,2.0,4.0,2.0,,68.0,42.0,32.0,0.0220462262,0.0487662523544,,0.000881849048,3.473162475548,358.030713488,,343.87527256950403,304.274959220016,1651.763982210955,156.0,0.0110231131,0.0121915630886,,0.000440924524,0.868290618887,179.015356744,,5.056989302492706,7.244641886190857,51.61762444409234,Oakland
346,2023-07,32453.74999999997,37597.75,3537.25,88683.75,234875.32,92221.0,70051.49999999997,47.449354639175255,-122.42877860824744,18.0,10.0,2.0,,2.0,,10.0,302.0,4.0,58.0,0.3669373888728,1.1883797770848,0.001763698096,,98.5907235664,,0.017196056436,784.0463006504403,0.1399494439176,10.2024643759312,406.0,0.020385410492933333,0.11883797770848,0.000881849048,,49.2953617832,,0.0017196056436,2.5961798034782793,0.0349873609794,0.17590455820571035,Seattle/Tacoma
347,2023-07,9094.0,31513.0,11600.0,25713.0,77920.0,37313.0,40607.0,26.14492877245509,-79.93771224550898,50.0,6.0,6.0,2.0,18.0,4.0,2.0,80.0,2.0,1122.0,76.253046256036,2.8051618216880003,22.635742288588,4.4974301448,34.730742906432,17255.360784478,0.018959754532,182.804882565518,0.43651527876,698.427532487668,1292.0,1.5250609251207201,0.4675269702813334,3.7726237147646664,2.2487150724,1.9294857170239998,4313.8401961195,0.009479877266,2.285061032068975,0.21825763938,0.6224844318071907,Miami/Fort Lauderdale
348,2023-08,9621.0,32047.0,11173.0,26801.0,79642.0,37974.0,41668.0,26.14492877245509,-79.93771224550898,58.0,12.0,4.0,,20.0,2.0,,108.0,2.0,976.0,1038.4895134038104,1.274712798884,36.0235336108,,66.550061180892,0.21164377152,,295.4147131875932,0.49824471212,940.016252130604,1182.0,17.904991610410523,0.10622606657366666,9.0058834027,,3.3275030590446,0.10582188576,,2.7353214184036405,0.24912235606,0.9631314058715205,Miami/Fort Lauderdale
349,2023-08,40398.0,110008.0,7558.0,149660.0,307624.0,157218.0,150406.0,29.602093408239703,-94.66715344569288,,,,,,,,70.0,2.0,46.0,,,,,,,,32.8187178005584,0.025573622392,23.975491454762,118.0,,,,,,,,0.4688388257222629,0.012786811196,0.521206335973087,Houston
350,2023-08,206064.0,106025.0,1730.0,348921.0,662740.0,350651.0,312089.0,40.6909464495114,-74.15705749185668,26.0,154.0,10.0,20.0,32.0,,84.0,490.0,18.0,1284.0,27.7892681251,9.7731361669124,29.45596282582,0.134041055296,115.442417949156,,0.1749147586708,1368.389859554944,9.862599752832,9681.555393705909,2118.0,1.0688180048115385,0.06346192316176882,2.9455962825819997,0.006702052764799999,3.607575560911125,,0.002082318555604762,2.7926323664386614,0.5479222084906668,7.540152175783418,Newark/New York
351,2023-08,30579.0,62772.5,13328.5,72480.5,179160.5,85809.0,93351.5,37.90095694063927,-122.20986401826484,,,,,2.0,4.0,2.0,60.0,122.0,26.0,,,,,0.003968320716,1042.345574736,0.031746565728,36.3889718562912,901.2863678839444,962.8467507814428,216.0,,,,,0.001984160358,260.586393684,0.015873282864,0.60648286427152,7.387593179376593,37.0325673377478,Oakland
352,2023-08,515243.0,218389.5,18035.95,758660.25,1510327.7,776696.2,733632.5,33.804338012958965,-118.37905453563714,8.0,6.0,,,14.0,2.0,18.0,94.0,52.0,552.0,3.396000683847999,0.73413933246,,,62.835712990716,1013.685480676,0.375226769924,1576.0396485516471,1257.8694820672,2749.920813160922,746.0,0.4245000854809999,0.12235655541,,,4.488265213622571,506.842740338,0.020845931662444445,16.76637923991114,24.189797732061535,4.981740603552395,Los Angeles/Long Beach
353,2023-08,36973.75,43398.75,6219.0,82766.75,242700.31,88985.75,80372.5,47.449354639175255,-122.42877860824744,,,,,2.0,2.0,2.0,272.0,6.0,36.0,,,,,0.0032628414776,13660.3267704964,0.245154035344,24.4814964385044,0.042549216566,5.1725296834964,320.0,,,,,0.0016314207388,6830.1633852482,0.122577017672,0.09000550161214853,0.007091536094333333,0.14368138009712222,Seattle/Tacoma
354,2023-09,9342.0,32210.0,12002.0,25692.0,79246.0,37694.0,41552.0,26.14492877245509,-79.93771224550898,32.0,6.0,2.0,,18.0,,2.0,138.0,8.0,926.0,114.277495356748,0.387572656596,2.645547144,,107.265031727052,,0.00440924524,1033.9952579155831,0.91050914206,868.0254468782664,1132.0,3.571171729898375,0.064595442766,1.322773572,,5.959168429280667,,0.00220462262,7.492719260257848,0.1138136427575,0.9373924912292294,Miami/Fort Lauderdale
355,2023-09,28480.0,124739.0,16208.0,156161.0,325588.0,172369.0,153219.0,29.602093408239703,-94.66715344569288,4.0,,,,2.0,,,40.0,,38.0,24.70059183448,,,,15.1237111732,,,31.4507935573008,,39.0801105960728,84.0,6.17514795862,,,,7.5618555866,,,0.78626983893252,,1.0284239630545473,Houston
356,2023-09,534559.5,221883.25,19892.0,801534.35,1577869.1,821426.35,756442.75,33.804338012958965,-118.37905453563714,10.0,24.0,,,18.0,,4.0,58.0,66.0,372.0,33.93134674442,2.104973677576,,,106.482831621476,,0.033510263824,1127.273370077212,736.034866988676,3180.345821933172,552.0,3.393134674442,0.08770723656566666,,,5.915712867859778,,0.008377565956,19.43574775995193,11.152043439222362,8.549316725626806,Los Angeles/Long Beach
357,2023-09,219407.0,100379.0,1734.0,339033.0,660553.0,340767.0,319786.0,40.6909464495114,-74.15705749185668,32.0,120.0,,12.0,68.0,,82.0,60.0,18.0,756.0,53.736794513452,25.347869035712,,0.09038952742,536.3636072537528,,0.147268791016,276.3710066262236,19.961535050528,1691.2352810447203,1148.0,1.679274828545375,0.21123224196426668,,0.007532460618333334,7.887700106672835,,0.0017959608660487803,4.6061834437703935,1.1089741694737778,2.2370837050856087,Newark/New York
358,2023-09,26428.5,59757.25,11208.25,74428.25,171822.25,85636.5,86185.75,37.90095694063927,-122.20986401826484,14.0,,,,2.0,,,74.0,60.0,28.0,20.4478748005,,,,1.022063046632,,,96.5818273426036,304.001145090612,5.9489095853556,178.0,1.46056248575,,,,0.511031523316,,,1.3051598289541027,5.0666857515102,0.21246105661984285,Oakland
359,2023-09,60746.0,61867.1,5632.0,134642.25,331684.81,140274.25,122613.1,47.449354639175255,-122.42877860824744,,,,,,,8.0,152.0,6.0,30.0,,,,,,,0.1127444007868,118.3879260468332,0.1243407157679998,3.156358205054,196.0,,,,,,,0.01409305009835,0.7788679345186394,0.020723452627999964,0.10521194016846666,Seattle/Tacoma
360,2023-10,9779.0,34286.0,12984.0,28600.0,85649.0,41584.0,44065.0,26.14492877245509,-79.93771224550898,30.0,6.0,2.0,,18.0,,4.0,146.0,4.0,1078.0,95.5483443508,1.595705852356,0.440924524,,64.40364059806001,,0.153441734352,1007.2783182328512,0.1322773572,967.35754093932,1288.0,3.184944811693333,0.26595097539266666,0.220462262,,3.577980033225556,,0.038360433588,6.899166563238707,0.0330693393,0.8973632105188497,Miami/Fort Lauderdale
361,2023-10,247419.0,111024.0,2372.0,381756.0,742571.0,384128.0,358443.0,40.6909464495114,-74.15705749185668,14.0,146.0,2.0,8.0,60.0,2.0,90.0,140.0,38.0,1308.0,19.8467183044784,50.5545099463868,0.010141264052,0.027337320488,60.0064325975652,282.19169536,0.292773883936,795.5240069346844,53.137137160812,1723.5613097821613,1808.0,1.4176227360341715,0.34626376675607395,0.005070632026,0.003417165061,1.00010720995942,141.09584768,0.0032530431548444447,5.682314335247746,1.3983457147582106,1.3177074233808572,Newark/New York
362,2023-10,52947.0,126011.0,12321.0,174929.0,366208.0,187250.0,178958.0,29.602093408239703,-94.66715344569288,4.0,2.0,2.0,,2.0,,,38.0,,24.0,4.8258748227276,0.0119490546004,636.695012656,,4.40924524,,,9.9152461409976,,1.93235172643,72.0,1.2064687056819,0.0059745273002,318.347506328,,2.20462262,,,0.26092753002625263,,0.08051465526791667,Houston
363,2023-10,518894.25,211349.5,14926.0,735754.8,1480924.55,750680.8,730243.75,33.804338012958965,-118.37905453563714,16.0,10.0,,,2.0,2.0,,70.0,50.0,224.0,37.485639332384,15.284207699936,,,5.291094288,14.2859545776,,1246.682565506534,2352.353058992628,951.223715774088,374.0,2.342852458274,1.5284207699935999,,,2.645547144,7.1429772888,,17.809750935807628,47.04706117985256,4.2465344454200356,Los Angeles/Long Beach
364,2023-10,48983.49999999997,54886.0,8106.4,100502.25,274625.59,108608.65,103869.49999999996,47.449354639175255,-122.42877860824744,,2.0,2.0,2.0,,,6.0,220.0,6.0,60.0,,0.0033951188348,5.291094288,9.259415004,,,0.019400679056,21.2018998289924,0.0258822695588,8.1236816150808,298.0,,0.0016975594174,2.645547144,4.629707502,,,0.0032334465093333334,0.09637227194996545,0.004313711593133333,0.13539469358468,Seattle/Tacoma
365,2023-10,22775.25,68974.0,13596.75,73280.75,178626.75,86877.5,91749.25,37.90095694063927,-122.20986401826484,4.0,8.0,,,2.0,2.0,,56.0,36.0,22.0,0.01322773572,0.210761922472,,,0.010582188576,213.84839414,,108.323250584652,131.2921554435744,13.514777585124,130.0,0.00330693393,0.026345240309,,,0.005291094288,106.92419707,,1.9343437604402143,3.6470043178770664,0.6143080720510908,Oakland
366,2023-11,35239.0,116396.0,8356.0,137631.0,297622.0,145987.0,151635.0,29.602093408239703,-94.66715344569288,,,,,,,,58.0,2.0,54.0,,,,,,,,779.332112009642,0.014991433816,11.833091450588,114.0,,,,,,,,13.436760551890378,0.007495716908,0.21913132315903705,Houston
367,2023-11,19612.75,61389.75,14117.75,71257.75,166378.0,85375.5,81002.5,37.90095694063927,-122.20986401826484,2.0,2.0,,,,2.0,,56.0,52.0,16.0,5.8642961692,0.001763698096,,,,66.579603124,,735.3565487009546,488.925331380736,148.50778892844,130.0,2.9321480846,0.000881849048,,,,33.289801562,,13.131366941088475,9.402410218860307,9.2817368080275,Oakland
368,2023-11,518580.25,220552.75,15204.9,739957.85,1494294.75,755162.75,739133.0,33.804338012958965,-118.37905453563714,12.0,12.0,,4.0,36.0,,16.0,98.0,54.0,402.0,80.29676506564,12.803125403388,,0.0192684016988,181.092993101088,,0.5010666290736,2051.3761711196794,718.567201045892,812.0457134036787,634.0,6.691397088803334,1.066927116949,,0.0048171004247,5.030360919474667,,0.0313166643171,20.932409909384482,13.30680001936837,2.020014212446962,Los Angeles/Long Beach
369,2023-11,32597.25,51536.5,9319.0,87294.5,230786.64,96613.5,84133.75,47.449354639175255,-122.42877860824744,4.0,24.0,,2.0,2.0,,2.0,156.0,6.0,58.0,0.044533376924,0.3359403948356,,0.0130954583628,0.014991433816,,0.0023368999772,85.50236408843641,19.7955710596944,6.3853807716632005,254.0,0.011133344231,0.013997516451483333,,0.0065477291814,0.007495716908,,0.0011684499886,0.548092077489977,3.2992618432824,0.1100927719252276,Seattle/Tacoma
370,2023-11,205633.0,111743.0,2504.0,324559.0,644439.0,327063.00000000006,317376.0,40.6909464495114,-74.15705749185668,10.0,82.0,,4.0,40.0,,26.0,100.0,12.0,812.0,56.49786388274,27.914049765392,,0.040565056208,765.7109834293292,,0.074516244556,2551.965763950764,0.810860199636,1099.1539376685407,1086.0,5.649786388274,0.3404152410413659,,0.010141264052,19.14277458573323,,0.002866009406,25.519657639507642,0.067571683303,1.3536378542716019,Newark/New York
371,2023-11,8995.0,34229.0,14375.0,26279.0,83878.0,40654.0,43224.0,26.14492877245509,-79.93771224550898,48.0,18.0,8.0,,18.0,,4.0,138.0,4.0,938.0,97.7350213426732,6.706021085516,11.92259912896,,70.3006533669408,,0.053351867404,504.2727235649612,0.4542404446248,1546.5970457389044,1176.0,2.0361462779723585,0.37255672697311115,1.49032489112,,3.905591853718933,,0.013337966851,3.6541501707605883,0.1135601111562,1.6488241425787893,Miami/Fort Lauderdale
372,2023-12,9821.0,33273.0,14908.0,27715.0,85717.0,42623.0,43094.0,26.14492877245509,-79.93771224550898,52.0,6.0,10.0,2.0,14.0,,,122.0,12.0,612.0,279.90329708044,0.2932589009124,5.77170201916,0.00440924524,44.50251220732,,,769.239349655282,8.9393919844808,395.5696165028832,830.0,5.382755713085384,0.048876483485399996,0.577170201916,0.00220462262,3.178750871951429,,,6.305240570944934,0.7449493320400666,0.646355582521051,Miami/Fort Lauderdale
373,2023-12,41370.0,67621.75,9016.0,88101.0,263170.75,97117.0,108991.75,47.449354639175255,-122.42877860824744,2.0,18.0,,,4.0,,4.0,158.0,6.0,98.0,0.000881849048,0.128309036484,,,0.0080248263368,,0.0556887673812,19.1664158563988,0.09590108397,206.5037820663748,290.0,0.000440924524,0.007128279804666666,,,0.0020062065842,,0.0139221918453,0.12130642947087848,0.015983513995,2.1071814496568857,Seattle/Tacoma
374,2023-12,21655.0,65801.0,12210.0,76346.5,176012.5,88556.5,87456.0,37.90095694063927,-122.20986401826484,6.0,,2.0,,2.0,,,44.0,116.0,16.0,87.73075254028,,0.059083886216,,112.0389215484,,,564.0127054726731,861.774636271328,17.657043025842,186.0,14.621792090046666,,0.029541943108,,56.0194607742,,,12.818470578924389,7.4290916919942065,1.103565189115125,Oakland
375,2023-12,200746.0,104278.0,2489.0,326412.0,633925.0,328900.99999999994,305024.0,40.6909464495114,-74.15705749185668,22.0,44.0,2.0,2.0,40.0,,28.0,62.0,14.0,694.0,108.191414151976,32.0798605756916,0.00440924524,0.007936641432,484.577595111834,,0.054674640976,1607.1855868930545,0.1392439646792,962.4896901019076,908.0,4.917791552362545,0.7290877403566273,0.00220462262,0.003968320716,12.11443987779585,,0.001952665749142857,25.922348175694427,0.009945997477085715,1.3868727523082243,Newark/New York
376,2023-12,39588.0,119970.0,14814.0,150648.0,325020.0,165462.0,159558.0,29.602093408239703,-94.66715344569288,4.0,,,,,,,28.0,,12.0,0.773381615096,,,,,,,303.082037920334,,51.1847674609924,44.0,0.193345403774,,,,,,,10.824358497154787,,4.265397288416033,Houston
377,2023-12,513258.25,225262.75,15828.0,697990.0,1452338.0,713818.0,738521.0,33.804338012958965,-118.37905453563714,6.0,10.0,,,20.0,4.0,6.0,80.0,26.0,364.0,144.310628384484,1.473128834684,,,157.10978546715597,107.2328442368,0.0147268791016,2880.274637124972,302.3967530251332,1239.210438060568,516.0,24.051771397414,0.1473128834684,,,7.855489273357799,26.8082110592,0.0024544798502666664,36.00343296406215,11.630644347120507,3.404424280386176,Los Angeles/Long Beach
378,2024-01,217878.0,104724.0,1954.0,342790.0,667346.0,344744.0,322602.0,40.6909464495114,-74.15705749185668,22.0,54.0,4.0,2.0,28.0,,8.0,52.0,30.0,916.0,3392.164199564676,13.8980732738372,10.674341801516,4.7178924068,244.4237320548988,,0.014109584768,724.7082214463544,143.96847095386,1567.4707654446836,1116.0,154.18928179839438,0.2573717272932815,2.668585450379,2.3589462034,8.729419001960672,,0.001763698096,13.936696566276046,4.798949031795333,1.711212626031314,Newark/New York
379,2024-01,17370.0,32088.0,13441.0,30239.0,93138.0,43680.0,49458.0,26.14492877245509,-79.93771224550898,64.0,18.0,8.0,,20.0,,12.0,164.0,4.0,1118.0,616.1611134808676,1.2680107461192,5.45533867319,,10.031473845524,,0.787932124388,878.6300344200856,3.074566705852,10630.283873506229,1408.0,9.627517398138556,0.07044504145106667,0.68191733414875,,0.5015736922762,,0.06566101036566667,5.3575002098785705,0.768641676463,9.508304001347254,Miami/Fort Lauderdale
380,2024-01,38543.0,124137.0,15788.0,154493.0,332961.0,170281.0,162680.0,29.602093408239703,-94.66715344569288,2.0,,,,,,2.0,68.0,2.0,62.0,22.0462262,,,,,,0.0074516244556,194.871884476088,0.046737999544,79.7690225028644,136.0,11.0231131,,,,,,0.0037258122278,2.8657630070012945,0.023368999772,1.2865971371429743,Houston
381,2024-01,536325.5,213078.75,13161.0,767102.05,1529667.3,780263.05,749404.25,33.804338012958965,-118.37905453563714,4.0,8.0,2.0,4.0,8.0,,8.0,86.0,40.0,304.0,0.6126205336456,4.895144065448,0.474434787824,0.770736067952,333.732685743932,,0.2029575583972,2626.470676746497,286.9259901590928,1128.096355701258,464.0,0.1531551334114,0.611893008181,0.237217393912,0.192684016988,41.7165857179915,,0.02536969479965,30.540356706354615,7.17314975397732,3.7108432753330858,Los Angeles/Long Beach
382,2024-01,28693.5,62596.0,17116.75,72081.0,180487.25,89197.75,91289.5,37.90095694063927,-122.20986401826484,8.0,6.0,,,2.0,4.0,,58.0,68.0,48.0,42.598600112688,21.7816714856,,,48.7662523544,619.7635109344,,306.97694470308795,568.921385921008,1004.25190048502,194.0,5.324825014086,3.6302785809333336,,,24.3831261772,154.9408777336,,5.2927059431566885,8.366490969426588,20.921914593437915,Oakland
383,2024-01,34546.5,46215.0,4096.0,80410.0,211283.26,84506.0,80761.5,47.449354639175255,-122.42877860824744,,4.0,,,,2.0,,126.0,6.0,22.0,,0.036596735492,,,,1.03176338616,,9.0361308250464,0.02425084882,6.3352917457368,160.0,,0.009149183873,,,,0.51588169308,,0.07171532400830476,0.004041808136666667,0.2879678066244,Seattle/Tacoma
384,2024-02,484246.5,220228.5,13069.0,738614.1,1456157.1,751683.1,704475.0,33.804338012958965,-118.37905453563714,18.0,12.0,2.0,,28.0,4.0,4.0,82.0,44.0,540.0,42.659447697,1.271626327216,0.009259415004,,106.84483065568,144.7555212292,0.0022487150724,2107.609083455948,261.200601545932,3980.597245244376,734.0,2.3699693164999998,0.10596886060133333,0.004629707502,,3.8158868091314284,36.1888803073,0.0005621787681,25.702549798243272,5.936377307862091,7.371476380082178,Los Angeles/Long Beach
385,2024-02,14780.0,33015.0,12006.0,28414.0,88215.0,40420.0,47795.0,26.14492877245509,-79.93771224550898,46.0,14.0,12.0,4.0,6.0,,4.0,168.0,14.0,1222.0,207.683828369956,2.342631996012,1.143758215256,0.01322773572,0.087303055752,,0.005732018812,330.3909628689884,24.2719250122472,1624.674152658276,1490.0,4.514865834129478,0.167330856858,0.09531318460466666,0.00330693393,0.014550509291999998,,0.001433004703,1.9666128742201692,1.7337089294462285,1.3295205831900785,Miami/Fort Lauderdale
386,2024-02,38933.0,50149.5,4285.0,81823.0,226603.4,86108.0,89082.5,47.449354639175255,-122.42877860824744,12.0,2.0,2.0,,2.0,,2.0,132.0,4.0,24.0,10.702649155956802,0.021164377152,0.636254088132,,0.039242282636,,0.000881849048,150.2499258152164,0.1321450798428,158.2560569521988,180.0,0.8918874296630669,0.010582188576,0.318127044066,,0.019621141318,,0.000440924524,1.1382570137516392,0.0330362699607,6.5940023730082835,Seattle/Tacoma
387,2024-02,196213.0,101636.0,2365.0,332239.0,632453.0,334604.0,297849.0,40.6909464495114,-74.15705749185668,14.0,74.0,2.0,4.0,42.0,4.0,32.0,84.0,12.0,1174.0,1.58291904116,23.8440077617052,0.150355262684,0.01763698096,275.6086040317752,7627.9942652,0.091712300992,2783.961465094841,940.306380467396,1468.5139863384588,1442.0,0.11306564579714286,0.32221632110412435,0.075177631342,0.00440924524,6.562109619804171,1906.9985663,0.002866009406,33.142398393986205,78.35886503894967,1.2508637021622306,Newark/New York
388,2024-02,23633.0,69242.0,13141.5,76733.75,182750.25,89875.25,92875.0,37.90095694063927,-122.20986401826484,10.0,4.0,,,,,,70.0,96.0,46.0,174.32083333697202,2.35674158078,,,,,,218.080387721352,803.45928150066,654.33419823862,226.0,17.4320833336972,0.589185395195,,,,,,3.1154341103050287,8.369367515631875,14.224656483448262,Oakland
389,2024-02,45198.0,145766.0,18152.0,166849.0,375965.0,185001.0,190964.0,29.602093408239703,-94.66715344569288,2.0,2.0,,,4.0,,,40.0,,32.0,0.000881849048,0.046737999544,,,0.690928729108,,,17.8998160687564,,52.2265839262996,80.0,0.000440924524,0.023368999772,,,0.172732182277,,,0.44749540171891,,1.6320807476968624,Houston
390,2024-03,30647.0,59842.0,12379.25,92786.75,261494.86,105166.0,90489.0,47.449354639175255,-122.42877860824744,12.0,2.0,4.0,,,,,224.0,2.0,28.0,6.875777027256,0.0019400679056,0.0523377409988,,,,,163.9457470098948,0.000881849048,10.383331615676,272.0,0.572981418938,0.0009700339528,0.0130844352497,,,,,0.7319006562941732,0.000440924524,0.3708332719884285,Seattle/Tacoma
391,2024-03,448889.25,249816.8,16732.45,682062.55,1397499.05,698795.0,698706.05,33.804338012958965,-118.37905453563714,8.0,,4.0,,6.0,2.0,2.0,72.0,34.0,296.0,33.1215447636416,,0.10141264052,,12.825171629588,52.91094288,0.0661386786,2282.517228258888,663.6796817097048,2077.648702974672,424.0,4.1401930954552,,0.02535316013,,2.1375286049313336,26.45547144,0.0330693393,31.70162817026233,19.51999063852073,7.019083455995513,Los Angeles/Long Beach
392,2024-03,228312.0,117893.0,2143.0,353261.0,701609.0,355404.0,346205.00000000006,40.6909464495114,-74.15705749185668,20.0,94.0,8.0,4.0,46.0,2.0,30.0,508.0,34.0,1228.0,2750.708083898524,26.898159662096,11.009003515232,0.010582188576,270.72986235862,3183.47506328,0.115081300764,2209.408194321234,2.5221764621848,2003.6334368628409,1974.0,137.5354041949262,0.28615063470314894,1.376125439404,0.002645547144,5.885431790404782,1591.73753164,0.0038360433588,4.349228728978807,0.07418166065249412,1.6316233199208803,Newark/New York
393,2024-03,47867.0,134221.0,14269.0,164634.0,360991.0,178903.0,182088.0,29.602093408239703,-94.66715344569288,2.0,,,,,,,78.0,2.0,28.0,1.927281094404,,,,,,,385.1889745268037,0.0019400679056,26.421784806366404,110.0,0.963640547202,,,,,,,4.938320186241073,0.0009700339528,0.943635171655943,Houston
394,2024-03,14446.0,36067.0,15351.0,30010.0,95874.0,45361.0,50513.0,26.14492877245509,-79.93771224550898,42.0,22.0,6.0,,28.0,,,148.0,10.0,1234.0,60.59184808808,10.7996084587844,10.583952274096,,587.881581377532,,,556.4747039028216,2.36335544864,1227.5644749779656,1490.0,1.4426630497161905,0.4908912935811091,1.7639920456826665,,20.995770763483286,,,3.7599642155596054,0.23633554486400002,0.994784825751998,Miami/Fort Lauderdale
395,2024-03,23727.5,75351.5,20254.25,83481.5,202814.75,103735.75,99079.0,37.90095694063927,-122.20986401826484,6.0,,2.0,,,2.0,,56.0,70.0,74.0,12.064576825688,,0.017196056436,,,18.6511073652,,263.189612073696,755.269317499128,294.086075319424,210.0,2.0107628042813332,,0.008598028218,,,9.3255536826,,4.699814501316,10.789561678558972,3.9741361529651895,Oakland
396,2024-04,12422.0,34057.0,14188.0,31657.0,92324.0,45845.0,46479.0,26.14492877245509,-79.93771224550898,52.0,14.0,4.0,,20.0,,2.0,142.0,12.0,1146.0,9640.402761477226,4.2108292042,32.0111204424,,57.105016952288,,0.00881849048,459.201286444324,72.5751184315424,4809.152319230376,1392.0,185.39236079763896,0.30077351458571433,8.0027801106,,2.8552508476144,,0.00440924524,3.233811876368479,6.047926535961867,4.196467992347623,Miami/Fort Lauderdale
